git_sha,seed,model_tier,position_mode,k_storage_mode,logical_offset_policy,stage,example_id,native_context,logical_context,position_capacity,overlap_fraction,encoding_chunk_size,routing_chunk_size,materialization_budget,maximum_native_operation,native_limit_violations,dense_loss,disabled_loss,loss,accuracy,recovered_context_benefit,evidence_chunk_recall,selected_chunks_mean,materialized_memory_tokens,encoding_cost_ratio
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.008999500423669815,3.2835776805877686,0.009396729990839958,1,0.9998786929047606,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.008999500423669815,3.2835776805877686,0.00927484966814518,1,0.9999159130644236,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,reset,reset_routed,synthetic-native-00001,32,192,,0.0,16,8,24,16,0,0.0099160922691226,3.231327772140503,0.04661064222455025,1,0.9886091708847058,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,,0.0,16,8,24,16,0,0.0099160922691226,3.231327772140503,5.4988322257995605,0,-0.7038853394079676,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,,0.5,16,8,24,24,0,0.0099160922691226,3.231327772140503,0.08835077285766602,1,0.9756520779139675,1.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,,0.5,16,8,24,24,0,0.0099160922691226,3.231327772140503,0.08894360065460205,1,0.9754680505819006,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,reset,reset_routed,synthetic-native-00002,32,192,,0.0,16,8,24,16,0,0.00941408984363079,2.91542649269104,4.542567253112793,0,-0.5599221664805785,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,,0.0,16,8,24,16,0,0.00941408984363079,2.91542649269104,5.136237621307373,0,-0.7642125430849184,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,,0.5,16,8,24,24,0,0.00941408984363079,2.91542649269104,0.018663980066776276,1,0.9968169818497394,1.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,,0.5,16,8,24,24,0,0.00941408984363079,2.91542649269104,0.14241831004619598,1,0.9542313652645655,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,reset,reset_routed,synthetic-native-00003,32,192,,0.0,16,8,24,16,0,0.008979770354926586,3.9259517192840576,1.4684404134750366,0,0.6274007927171613,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,,0.0,16,8,24,16,0,0.008979770354926586,3.9259517192840576,0.012123586609959602,1,0.9991973860686205,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,,0.5,16,8,24,24,0,0.008979770354926586,3.9259517192840576,0.01213018223643303,1,0.99919570221013,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,,0.5,16,8,24,24,0,0.008979770354926586,3.9259517192840576,0.009624508209526539,1,0.9998353989094111,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,reset,reset_routed,synthetic-native-00000,32,192,,0.0,16,8,24,16,0,0.026725105941295624,4.582257270812988,0.19605983793735504,1,0.9628287704119791,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,,0.0,16,8,24,16,0,0.026725105941295624,4.582257270812988,0.011432374827563763,1,1.0033569582126225,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.026725105941295624,4.582257270812988,0.01198978815227747,1,1.0032345985618638,1.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.026725105941295624,4.582257270812988,0.016350338235497475,1,1.002277399726381,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,reset,reset_routed,synthetic-native-00001,32,192,,0.0,16,8,24,16,0,2.5318169593811035,4.599103927612305,0.25169336795806885,1,2.1029545614433682,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,,0.0,16,8,24,16,0,2.5318169593811035,4.599103927612305,0.46464240550994873,1,1.999945622276068,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,,0.5,16,8,24,24,0,2.5318169593811035,4.599103927612305,0.22632119059562683,1,2.1152277377136905,1.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,,0.5,16,8,24,24,0,2.5318169593811035,4.599103927612305,0.12938924133777618,1,2.1621162204194984,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,reset,reset_routed,synthetic-native-00002,32,192,,0.0,16,8,24,16,0,2.4651029109954834,4.628404140472412,0.1617022454738617,1,2.0647618714100986,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,,0.0,16,8,24,16,0,2.4651029109954834,4.628404140472412,0.34642866253852844,1,1.9793708890782795,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,,0.5,16,8,24,24,0,2.4651029109954834,4.628404140472412,0.20340017974376678,1,2.045486731313226,1.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,,0.5,16,8,24,24,0,2.4651029109954834,4.628404140472412,0.11774372309446335,1,2.08508198299716,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,reset,reset_routed,synthetic-native-00003,32,192,,0.0,16,8,24,16,0,0.039258044213056564,4.639866352081299,0.24266058206558228,1,0.9557879036333838,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,,0.0,16,8,24,16,0,0.039258044213056564,4.639866352081299,0.02267318218946457,1,1.003604928069018,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,,0.5,16,8,24,24,0,0.039258044213056564,4.639866352081299,0.02345227636396885,1,1.0034355821646577,1.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,,0.5,16,8,24,24,0,0.039258044213056564,4.639866352081299,0.01214867178350687,1,1.005892562595078,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,reset,reset_routed,synthetic-native-00000,32,192,,0.0,16,8,24,16,0,0.013265212997794151,6.400921821594238,6.24652624130249,0,0.024170926797155004,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,,0.0,16,8,24,16,0,0.013265212997794151,6.400921821594238,0.03469148650765419,1,0.9966456754295425,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.013265212997794151,6.400921821594238,0.013155803084373474,1,1.0000171283336166,0.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,,0.5,16,8,24,24,0,0.013265212997794151,6.400921821594238,0.03262550011277199,1,0.9969691095966363,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,reset,reset_routed,synthetic-native-00001,32,192,,0.0,16,8,24,16,0,0.1928825080394745,6.31939172744751,6.226806163787842,0,0.015112286678092016,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,,0.0,16,8,24,16,0,0.1928825080394745,6.31939172744751,2.119142770767212,0,0.6855860011398368,1.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,,0.5,16,8,24,24,0,0.1928825080394745,6.31939172744751,0.18061375617980957,1,1.002002568088986,1.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,,0.5,16,8,24,24,0,0.1928825080394745,6.31939172744751,1.795894980430603,0,0.738348149821928,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,reset,reset_routed,synthetic-native-00002,32,192,,0.0,16,8,24,16,0,0.15899944305419922,6.389791011810303,6.2481608390808105,0,0.022730686970767473,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,,0.0,16,8,24,16,0,0.15899944305419922,6.389791011810303,0.29387691617012024,1,0.9783530757484723,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,,0.5,16,8,24,24,0,0.15899944305419922,6.389791011810303,0.1819288283586502,1,0.9963199883912939,1.0,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,,0.5,16,8,24,24,0,0.15899944305419922,6.389791011810303,0.8781900405883789,0,0.8845747623559559,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,reset,reset_routed,synthetic-native-00003,32,192,,0.0,16,8,24,16,0,0.012506392784416676,6.399355888366699,6.525087833404541,0,-0.019686066678854617,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,,0.0,16,8,24,16,0,0.012506392784416676,6.399355888366699,0.5178447961807251,1,0.9208782978609649,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,,0.5,16,8,24,24,0,0.012506392784416676,6.399355888366699,0.033627212047576904,1,0.996693077036218,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,87,tiny,rope,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,,0.5,16,8,24,24,0,0.012506392784416676,6.399355888366699,0.018160730600357056,1,0.999114690612351,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,reset,reset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.0015942256432026625,9.696187019348145,0.03193435072898865,1,0.9968704074806023,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.0015942256432026625,9.696187019348145,0.0016470688860863447,1,0.9999945492044887,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.0015942256432026625,9.696187019348145,0.001666824915446341,1,0.9999925113644493,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.0015942256432026625,9.696187019348145,0.0020329540129750967,1,0.9999547450440561,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,reset,reset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.0016042232746258378,9.576072692871094,0.003755066776648164,1,0.9997753563543655,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.0016042232746258378,9.576072692871094,0.0016077938489615917,1,0.9999996270733621,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.0016042232746258378,9.576072692871094,0.00161160237621516,1,0.999999229293865,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.0016042232746258378,9.576072692871094,0.001949435449205339,1,0.9999639445076585,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,reset,reset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.0015726829878985882,9.614982604980469,0.031043389812111855,1,0.9969344169172696,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.0015726829878985882,9.614982604980469,0.0015905360924080014,1,0.9999981428957411,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.0015726829878985882,9.614982604980469,0.0015931545058265328,1,0.9999978705248092,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.0015726829878985882,9.614982604980469,0.0020485385321080685,1,0.9999505008578569,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,reset,reset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.0016167201101779938,9.650931358337402,0.03281321004033089,1,0.9967669735002149,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.0016167201101779938,9.650931358337402,0.0016693241195753217,1,0.9999945484201346,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.0016167201101779938,9.650931358337402,0.0016731324139982462,1,0.9999941537501952,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,1,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.0016167201101779938,9.650931358337402,0.002146204235032201,1,0.9999451272816043,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,reset,reset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.0016127924900501966,6.577232837677002,8.674436569213867,0,-0.31893627021103826,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.0016127924900501966,6.577232837677002,0.005263518542051315,1,0.9994448088504333,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.0016127924900501966,6.577232837677002,0.0018730491865426302,1,0.9999604209649122,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.0016127924900501966,6.577232837677002,0.0017482249531894922,1,0.9999794038490349,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,reset,reset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.0016351675149053335,6.943170547485352,6.8880414962768555,0,0.00794191028220774,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.0016351675149053335,6.943170547485352,0.010621445253491402,1,0.9987054337049818,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.0016351675149053335,6.943170547485352,0.0025996719487011433,1,0.9998610531559662,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.0016351675149053335,6.943170547485352,0.0017516759689897299,1,0.9999832157516015,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,reset,reset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.0016299308044835925,7.622719764709473,7.816030979156494,0,-0.02536529796394885,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.0016299308044835925,7.622719764709473,0.005650855600833893,1,0.9994723950400818,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.0016299308044835925,7.622719764709473,0.0022883438505232334,1,0.9999136064446963,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.0016299308044835925,7.622719764709473,0.0017279945313930511,1,0.9999871325848341,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,reset,reset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.0016329062636941671,6.804840564727783,9.371577262878418,0,-0.37728330913981073,0.0,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.0016329062636941671,6.804840564727783,0.009495333768427372,1,0.9988443058187484,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.0016329062636941671,6.804840564727783,0.004126249346882105,1,0.9996335047806331,0.25,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,7,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.0016329062636941671,6.804840564727783,0.0017898743972182274,1,0.9999769273346627,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,reset,reset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.0037669430021196604,6.6588029861450195,8.243487358093262,0,-0.2381180750449942,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.0037669430021196604,6.6588029861450195,0.08782331645488739,1,0.987369508909065,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.0037669430021196604,6.6588029861450195,0.005640069022774696,1,0.9997185400637184,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.0037669430021196604,6.6588029861450195,0.00374259683303535,1,1.0000036583076224,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,reset,reset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.0036936646793037653,6.709737777709961,8.523699760437012,0,-0.27049657773683633,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.0036936646793037653,6.709737777709961,6.343417167663574,0,0.05462543995715467,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.0036936646793037653,6.709737777709961,0.003727038623765111,1,0.9999950233037691,0.75,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00001,32,192,192,0.5,16,8,24,24,0,0.0036936646793037653,6.709737777709961,0.00369473360478878,1,0.9999998406026762,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,reset,reset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.003635822329670191,6.688884258270264,8.522416114807129,0,-0.2742653282231976,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00002,32,192,192,0.0,16,8,24,16,0,0.003635822329670191,6.688884258270264,5.054614543914795,0,0.2444590848067013,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.003635822329670191,6.688884258270264,0.003517632372677326,1,1.0000176792168796,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00002,32,192,192,0.5,16,8,24,24,0,0.003635822329670191,6.688884258270264,0.0039780777879059315,1,0.9999488043770527,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,reset,reset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.0036814315244555473,6.690978527069092,8.442888259887695,0,-0.26197575908296356,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00003,32,192,192,0.0,16,8,24,16,0,0.0036814315244555473,6.690978527069092,0.060233764350414276,1,0.9915433198169652,0.5,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.0036814315244555473,6.690978527069092,0.005424541886895895,1,0.999739340074542,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,21,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00003,32,192,192,0.5,16,8,24,24,0,0.0036814315244555473,6.690978527069092,0.004333154298365116,1,0.9999025431703426,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,small,absolute,post_position,reset,reset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.0012076949933543801,9.366798400878906,4.332027435302734,0,0.5375817846077992,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,small,absolute,post_position,source_relative,offset_routed,synthetic-native-00000,32,192,192,0.0,16,8,24,16,0,0.0012076949933543801,9.366798400878906,0.362588495016098,1,0.9614139875026095,0.25,3.0,24.0,1.0
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,small,absolute,post_position,source_relative,offset_overlap_routed,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.0012076949933543801,9.366798400878906,0.0020271246321499348,1,0.9999125063581649,0.5,3.0,24.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,small,absolute,post_position,source_relative,offset_overlap_oracle,synthetic-native-00000,32,192,192,0.5,16,8,24,24,0,0.0012076949933543801,9.366798400878906,0.0012475810945034027,1,0.9999957412081735,1.0,1.0,8.0,1.4565217391304348
64f7cdf89b55d960cc96e43006c1705b98ec47e9,42,small,absolute,post_position,reset,reset_routed,synthetic-native-00001,32,192,192,0.0,16,8,24,16,0,0.001178999780677259,9.396520614624023,1.2540713548660278,0,0.8666474933592672,0.25,3.0,24.0,1.0
